Countdown,color1,color2,correct,screenshot,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_6040.thisRepN,trials_6040.thisTrialN,trials_6040.thisN,trials_6040.thisIndex,trials_5743.thisRepN,trials_5743.thisTrialN,trials_5743.thisN,trials_5743.thisIndex,trials_5446.thisRepN,trials_5446.thisTrialN,trials_5446.thisN,trials_5446.thisIndex,DotsshowRT,response.keys,response.corr,response.rt,total_score,Left_3.started,response_2.keys,response_2.corr,response_2.rt,response_3.keys,response_3.corr,response_3.rt,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,4,0,4,0,0,2,2,3,,,,,,,,,1.6674834999721497,None,0,,-103,,,,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,4,0,4,0,0,3,3,2,,,,,,,,,1.6675994999241084,None,0,,-105,,,,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,4,0,4,0,0,4,4,1,,,,,,,,,2.334315299987793,None,0,,-107,,,,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,4,0,4,0,0,5,5,0,,,,,,,,,2.8676812001504004,None,0,,-109,,,,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,4,0,4,0,,,,,0,0,0,5,,,,,2.3342174999415874,,,,-111,439.1170004999731,None,0,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,4,0,4,0,,,,,0,1,1,2,,,,,0.9511279000435024,,,,-110,445.0896099000238,right,1,0.6195837000850588,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,4,0,4,0,,,,,0,2,2,1,,,,,1.9012379001360387,,,,-112,449.7075273001101,left,0,1.5468037000391632,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,4,0,4,0,,,,,0,3,3,0,,,,,2.284515399951488,,,,-114,455.25214190012775,left,0,1.922131400089711,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,4,0,4,0,,,,,0,4,4,4,,,,,2.7510479998309165,,,,-116,461.0991365001537,None,0,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,4,0,4,0,,,,,0,5,5,3,,,,,1.634097300004214,,,,-118,467.4806397999637,None,0,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
,,,,,4,0,4,0,,,,,,,,,0,0,0,0,1.9007551001850516,,,,-120,,,,,None,0,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
,,,,,4,0,4,0,,,,,,,,,1,0,1,0,1.784721399890259,,,,-122,,,,,None,0,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
,,,,,4,0,4,0,,,,,,,,,2,0,2,0,1.8844922999851406,,,,-124,,,,,None,0,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
,,,,,4,0,4,0,,,,,,,,,3,0,3,0,1.650256299879402,,,,-126,,,,,None,0,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
,,,,,4,0,4,0,,,,,,,,,4,0,4,0,1.6842102000955492,,,,-128,,,,,None,0,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,496.9520606000442,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,5,0,5,0,0,0,0,1,,,,,,,,,2.168528900016099,None,0,,-130,,,,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,5,0,5,0,0,1,1,4,,,,,,,,,2.8511087000370026,None,0,,-132,,,,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,5,0,5,0,0,2,2,2,,,,,,,,,1.8678288999944925,None,0,,-134,,,,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,5,0,5,0,0,3,3,0,,,,,,,,,2.667954199947417,None,0,,-136,,,,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,5,0,5,0,0,4,4,3,,,,,,,,,1.6507253998424858,None,0,,-138,,,,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,5,0,5,0,0,5,5,5,,,,,,,,,2.3343098999466747,None,0,,-140,,,,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,5,0,5,0,,,,,0,0,0,5,,,,,2.350914599839598,,,,-142,536.0600799000822,None,0,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,5,0,5,0,,,,,0,1,1,1,,,,,2.367098899791017,,,,-144,542.0304562000092,None,0,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,5,0,5,0,,,,,0,2,2,3,,,,,1.6846137000247836,,,,-146,547.9807899999432,None,0,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,5,0,5,0,,,,,0,3,3,4,,,,,2.667898799991235,,,,-148,553.3616902001668,None,0,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,5,0,5,0,,,,,0,4,4,2,,,,,1.667824000120163,,,,-150,559.657456099987,None,0,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
